match_id,datetime,split
922895,2024-03-06 17:30:00,train
944724,2024-03-06 19:00:00,train
948419,2024-03-06 19:00:00,train
922894,2024-03-06 19:55:00,train
935361,2024-03-06 22:00:00,train
935362,2024-03-06 22:00:00,train
939136,2024-03-06 22:00:00,train
10067695,2024-03-06 22:00:00,train
922891,2024-03-06 22:15:00,train
10069340,2024-03-07 13:00:00,train
10068027,2024-03-07 14:00:00,train
10069341,2024-03-07 16:00:00,train
950496,2024-03-07 17:15:00,train
922893,2024-03-07 17:30:00,train
10067704,2024-03-07 19:00:00,train
950495,2024-03-07 20:15:00,train
922892,2024-03-07 21:15:00,train
922890,2024-03-08 00:45:00,train
10069344,2024-03-08 13:00:00,train
10069342,2024-03-08 16:00:00,train
922889,2024-03-08 17:30:00,train
10067714,2024-03-08 19:00:00,train
922888,2024-03-08 19:20:00,train
950455,2024-03-08 22:15:00,train
10069343,2024-03-09 13:00:00,train
10069345,2024-03-09 13:00:00,train
10067804,2024-03-09 17:30:00,train
955933,2024-03-09 19:20:00,train
959458,2024-03-09 22:00:00,train
10069338,2024-03-10 13:00:00,train
10069339,2024-03-10 16:00:00,train
963502,2024-03-10 20:00:00,train
964523,2024-03-10 22:15:00,train
956501,2024-03-11 17:30:00,train
956502,2024-03-11 17:30:00,train
956504,2024-03-11 17:30:00,train
10068188,2024-03-11 17:30:00,train
948418,2024-03-11 20:00:00,train
973537,2024-03-11 21:30:00,train
973538,2024-03-11 21:30:00,train
973749,2024-03-11 22:00:00,train
10068265,2024-03-11 22:00:00,train
10069349,2024-03-12 13:00:00,train
10069350,2024-03-12 13:00:00,train
974357,2024-03-12 17:30:00,train
974561,2024-03-12 17:30:00,train
974560,2024-03-12 21:30:00,train
10068270,2024-03-12 21:30:00,train
10069346,2024-03-13 13:00:00,train
10069347,2024-03-13 15:00:00,train
979450,2024-03-13 17:30:00,train
963335,2024-03-13 18:00:00,train
963332,2024-03-13 21:00:00,train
963337,2024-03-13 22:00:00,train
963338,2024-03-13 22:00:00,train
10067685,2024-03-13 22:00:00,train
10067703,2024-03-13 22:00:00,train
10069348,2024-03-14 13:00:00,train
10069351,2024-03-14 13:00:00,train
963331,2024-03-14 22:00:00,train
10067675,2024-03-14 22:00:00,train
10069352,2024-03-15 13:00:00,train
10069353,2024-03-15 16:00:00,train
10067706,2024-03-15 18:30:00,train
10069354,2024-03-15 19:00:00,train
10067677,2024-03-15 20:00:00,train
941778,2024-03-17 15:00:00,train
941779,2024-03-17 15:00:00,train
941776,2024-03-17 16:00:00,train
941777,2024-03-17 16:15:00,train
941775,2024-03-17 17:05:00,train
10067963,2024-03-17 18:00:00,train
10067964,2024-03-17 18:00:00,train
941772,2024-03-17 19:10:00,train
1001022,2024-03-17 21:00:00,train
1001029,2024-03-17 21:00:00,train
1001025,2024-03-17 22:00:00,train
1001027,2024-03-17 22:00:00,train
1001028,2024-03-17 23:20:00,train
10068512,2024-03-17 23:30:00,train
1001026,2024-03-18 00:30:00,train
1001023,2024-03-18 00:45:00,train
1001798,2024-03-18 15:00:00,train
1001799,2024-03-18 15:00:00,train
1001796,2024-03-18 15:50:00,train
1001797,2024-03-18 16:00:00,train
1001794,2024-03-18 16:55:00,train
1001795,2024-03-18 16:55:00,train
1001792,2024-03-18 19:30:00,train
10068526,2024-03-18 19:55:00,train
10068630,2024-03-19 14:00:00,train
1005006,2024-03-19 15:00:00,train
1005007,2024-03-19 15:00:00,train
10068631,2024-03-19 16:20:00,train
1005004,2024-03-19 17:00:00,train
1005005,2024-03-19 17:55:00,train
1005002,2024-03-19 20:30:00,train
1005003,2024-03-19 20:30:00,train
10068632,2024-03-20 14:00:00,train
10068626,2024-03-20 15:00:00,train
1008949,2024-03-20 16:55:00,train
10068633,2024-03-20 17:15:00,train
1008948,2024-03-20 20:30:00,train
10068634,2024-03-21 14:00:00,train
1012605,2024-03-21 15:00:00,train
1012683,2024-03-21 15:00:00,train
1012604,2024-03-21 16:00:00,train
1012607,2024-03-21 16:15:00,train
1008273,2024-03-21 17:00:00,train
1012606,2024-03-21 17:05:00,train
1012684,2024-03-21 17:25:00,train
988041,2024-03-21 18:00:00,train
1012603,2024-03-21 18:05:00,train
1012685,2024-03-21 18:30:00,train
1015695,2024-03-21 20:25:00,train
1015696,2024-03-21 20:25:00,train
1015693,2024-03-21 21:25:00,train
1015694,2024-03-21 21:25:00,train
1015691,2024-03-21 22:35:00,train
1015692,2024-03-21 23:00:00,train
1015689,2024-03-21 23:25:00,train
1015690,2024-03-22 00:10:00,train
1011804,2024-03-22 14:00:00,train
1016577,2024-03-22 15:00:00,train
1016578,2024-03-22 15:00:00,train
1016575,2024-03-22 16:05:00,train
1016576,2024-03-22 16:10:00,train
1012431,2024-03-22 17:00:00,train
1016573,2024-03-22 17:05:00,train
1016574,2024-03-22 17:10:00,train
1016571,2024-03-22 19:30:00,train
1016572,2024-03-22 21:20:00,train
988040,2024-03-22 22:00:00,train
10068638,2024-03-23 14:00:00,train
1019859,2024-03-23 15:00:00,train
1019860,2024-03-23 15:00:00,train
1018923,2024-03-23 17:00:00,train
1019857,2024-03-23 18:30:00,train
1019858,2024-03-23 18:30:00,train
1019855,2024-03-23 21:45:00,train
10067666,2024-03-23 22:00:00,train
1019856,2024-03-23 22:15:00,train
10068640,2024-03-24 14:00:00,train
1023010,2024-03-24 15:00:00,train
1023009,2024-03-24 16:50:00,train
1023008,2024-03-24 21:00:00,train
996611,2024-03-25 19:00:00,train
929390,2024-03-25 20:00:00,train
996604,2024-03-25 20:00:00,train
1030252,2024-03-26 16:00:00,train
996617,2024-03-26 22:00:00,train
10068937,2024-03-27 20:00:00,train
10068938,2024-03-27 20:00:00,train
10068939,2024-03-27 20:00:00,train
10068940,2024-03-27 20:00:00,train
10068941,2024-03-27 20:00:00,train
10068942,2024-03-27 20:00:00,train
10068943,2024-03-27 20:00:00,train
10068944,2024-03-27 20:00:00,train
10068945,2024-03-27 20:00:00,train
10068946,2024-03-27 20:00:00,train
10068947,2024-03-27 20:00:00,train
10068948,2024-03-27 20:00:00,train
10068949,2024-03-27 20:00:00,train
10068950,2024-03-27 20:00:00,train
10068951,2024-03-27 20:00:00,train
10068952,2024-03-27 20:00:00,train
10068995,2024-03-27 21:00:00,train
10068996,2024-03-27 21:00:00,train
10068999,2024-03-27 21:00:00,train
10069000,2024-03-27 21:00:00,train
10069001,2024-03-27 21:00:00,train
10069002,2024-03-27 21:00:00,train
10068997,2024-03-27 21:30:00,train
10068998,2024-03-27 21:30:00,train
10069003,2024-03-27 22:10:00,train
10069004,2024-03-27 22:10:00,train
10069005,2024-03-27 22:20:00,train
1038684,2024-03-27 22:45:00,train
1030251,2024-03-28 17:00:00,train
10067709,2024-03-28 18:00:00,train
988042,2024-03-28 19:00:00,train
1026923,2024-03-28 19:00:00,train
996605,2024-03-28 20:00:00,train
10067665,2024-03-28 20:00:00,train
10067667,2024-03-28 20:00:00,train
996598,2024-03-28 22:00:00,train
1026922,2024-03-28 22:00:00,train
963334,2024-03-29 19:00:00,train
1026921,2024-03-29 19:00:00,train
935364,2024-03-29 20:00:00,train
1022702,2024-03-29 22:00:00,train
1026920,2024-03-29 22:20:00,train
1042496,2024-03-30 19:00:00,train
1045502,2024-03-30 22:50:00,train
996609,2024-03-31 16:00:00,train
996614,2024-03-31 19:00:00,train
10068980,2024-03-31 19:15:00,train
1048414,2024-03-31 21:00:00,train
10069081,2024-04-01 12:30:00,train
10069053,2024-04-01 13:00:00,train
10069082,2024-04-01 15:30:00,train
10069086,2024-04-01 18:30:00,train
996616,2024-04-01 19:00:00,train
10069055,2024-04-01 19:00:00,train
996601,2024-04-01 21:00:00,train
10069076,2024-04-01 21:30:00,train
1024294,2024-04-02 11:30:00,train
10069047,2024-04-02 11:30:00,train
10069075,2024-04-02 12:30:00,train
1050860,2024-04-02 13:00:00,train
1056786,2024-04-02 15:30:00,train
10069050,2024-04-02 15:30:00,train
1050859,2024-04-02 16:00:00,train
10069093,2024-04-02 16:00:00,train
1041667,2024-04-02 16:30:00,train
1041668,2024-04-02 16:30:00,train
1041669,2024-04-02 16:30:00,train
1041670,2024-04-02 16:30:00,train
10069094,2024-04-02 17:00:00,train
10069095,2024-04-02 18:15:00,train
1038333,2024-04-02 18:30:00,train
996599,2024-04-02 20:00:00,train
1057896,2024-04-02 20:30:00,train
1057897,2024-04-02 20:30:00,train
1058170,2024-04-02 20:45:00,train
1058171,2024-04-02 20:45:00,train
1057598,2024-04-02 21:00:00,train
10067692,2024-04-02 21:00:00,train
1024298,2024-04-02 22:30:00,train
1024299,2024-04-02 22:30:00,train
1024296,2024-04-03 00:30:00,train
1024297,2024-04-03 00:30:00,train
10069043,2024-04-03 02:30:00,train
10069044,2024-04-03 02:30:00,train
10069037,2024-04-03 04:30:00,train
10069038,2024-04-03 04:30:00,train
10069051,2024-04-03 11:30:00,train
1038335,2024-04-03 12:30:00,train
996606,2024-04-03 13:00:00,train
10069058,2024-04-03 14:00:00,train
1038338,2024-04-03 15:30:00,train
1063038,2024-04-03 15:30:00,train
963330,2024-04-03 16:00:00,train
1058984,2024-04-03 16:30:00,train
1059257,2024-04-03 16:30:00,train
996608,2024-04-03 17:00:00,train
996612,2024-04-03 17:00:00,train
1059240,2024-04-03 17:00:00,train
1050005,2024-04-03 20:00:00,train
1058983,2024-04-03 20:30:00,train
1064605,2024-04-03 20:30:00,train
940693,2024-04-03 21:00:00,train
10067699,2024-04-03 21:00:00,train
10067715,2024-04-03 21:00:00,train
1038339,2024-04-03 21:30:00,train
10069098,2024-04-03 21:30:00,train
10069045,2024-04-03 22:30:00,train
1061158,2024-04-04 00:30:00,train
10069046,2024-04-04 02:30:00,train
10069040,2024-04-04 04:30:00,train
1038344,2024-04-04 12:30:00,train
10069059,2024-04-04 13:00:00,train
1038348,2024-04-04 15:30:00,train
1050856,2024-04-04 16:00:00,train
1055090,2024-04-04 16:00:00,train
1065362,2024-04-04 16:30:00,train
996610,2024-04-04 17:00:00,train
10069100,2024-04-04 17:00:00,train
996603,2024-04-04 18:00:00,train
10069101,2024-04-04 18:00:00,train
10069156,2024-04-04 18:00:00,train
10069091,2024-04-04 18:30:00,train
10067693,2024-04-04 20:00:00,train
1067890,2024-04-04 20:30:00,train
996596,2024-04-04 21:00:00,train
996600,2024-04-04 21:00:00,train
10067687,2024-04-04 21:00:00,train
10069102,2024-04-04 21:00:00,train
1065685,2024-04-04 21:30:00,train
1038336,2024-04-05 12:30:00,train
1038342,2024-04-05 15:30:00,train
1068537,2024-04-05 17:00:00,train
1038343,2024-04-05 18:30:00,train
1065684,2024-04-05 19:00:00,train
1072512,2024-04-05 20:00:00,train
1065683,2024-04-05 21:30:00,train
1073609,2024-04-06 21:30:00,train
1068635,2024-04-07 01:30:00,train
1068634,2024-04-08 00:30:00,train
1073608,2024-04-08 02:30:00,train
1034845,2024-04-08 07:30:00,train
1035035,2024-04-08 07:30:00,train
1034843,2024-04-08 08:30:00,train
1034844,2024-04-08 08:30:00,train
1034840,2024-04-08 09:55:00,train
1034839,2024-04-08 10:20:00,train
10068934,2024-04-08 11:05:00,train
1034842,2024-04-08 11:30:00,train
1086379,2024-04-08 12:00:00,train
10069355,2024-04-08 12:00:00,train
1086378,2024-04-08 12:45:00,train
10069356,2024-04-08 15:00:00,train
1086653,2024-04-08 15:05:00,train
1086655,2024-04-08 15:30:00,train
1075385,2024-04-08 16:00:00,train
10069105,2024-04-08 16:00:00,train
10069111,2024-04-08 16:00:00,train
1038177,2024-04-08 16:30:00,train
1055087,2024-04-08 17:00:00,train
10069112,2024-04-08 17:25:00,train
10069113,2024-04-08 18:45:00,train
1038176,2024-04-08 19:45:00,train
10069108,2024-04-08 20:00:00,train
1088992,2024-04-08 21:00:00,train
1085711,2024-04-08 21:30:00,train
1089234,2024-04-08 21:50:00,train
1084635,2024-04-09 00:30:00,train
1087197,2024-04-09 08:30:00,train
1087198,2024-04-09 08:30:00,train
1087466,2024-04-09 11:30:00,train
1075791,2024-04-09 12:00:00,train
1087467,2024-04-09 12:15:00,train
10069242,2024-04-09 13:00:00,train
1090184,2024-04-09 14:00:00,train
1088756,2024-04-09 14:30:00,train
1089004,2024-04-09 14:30:00,train
1075790,2024-04-09 15:00:00,train
1075384,2024-04-09 16:00:00,train
10069224,2024-04-09 16:30:00,train
10069110,2024-04-09 17:00:00,train
10069115,2024-04-09 18:00:00,train
1091491,2024-04-09 18:30:00,train
1075382,2024-04-09 19:00:00,train
1050891,2024-04-09 19:55:00,train
1071998,2024-04-09 21:00:00,train
1072000,2024-04-09 21:00:00,train
1072002,2024-04-09 21:00:00,train
1072003,2024-04-09 21:00:00,train
1072004,2024-04-09 21:00:00,train
10069260,2024-04-09 21:00:00,train
10069264,2024-04-09 21:00:00,train
1095538,2024-04-09 21:30:00,train
1091490,2024-04-09 22:30:00,train
1093354,2024-04-10 08:30:00,train
1093916,2024-04-10 08:30:00,train
1089003,2024-04-10 11:30:00,train
1093915,2024-04-10 11:30:00,train
1075789,2024-04-10 12:00:00,train
1094736,2024-04-10 14:30:00,train
1099111,2024-04-10 14:30:00,train
10069360,2024-04-10 15:00:00,train
1075380,2024-04-10 16:00:00,train
1089718,2024-04-10 16:30:00,train
10069118,2024-04-10 18:00:00,train
1096520,2024-04-10 18:30:00,train
1095811,2024-04-10 20:00:00,train
1096404,2024-04-10 21:00:00,train
1096405,2024-04-10 21:00:00,train
1096406,2024-04-10 21:00:00,train
1096407,2024-04-10 21:00:00,train
1096606,2024-04-10 21:00:00,train
10069369,2024-04-10 21:00:00,train
10069373,2024-04-10 21:00:00,train
1096519,2024-04-10 21:30:00,train
1071999,2024-04-11 15:00:00,train
10069120,2024-04-11 15:00:00,train
10069362,2024-04-11 15:00:00,train
1075378,2024-04-11 16:00:00,train
1089719,2024-04-11 16:00:00,train
1102040,2024-04-11 18:30:00,train
1075379,2024-04-11 19:00:00,train
10069227,2024-04-11 19:00:00,train
1102175,2024-04-11 19:30:00,train
10069121,2024-04-11 21:15:00,train
10069368,2024-04-12 02:30:00,train
1100503,2024-04-12 10:00:00,train
1100502,2024-04-12 13:15:00,train
1105444,2024-04-12 16:30:00,train
1105287,2024-04-12 19:05:00,train
1105435,2024-04-12 21:00:00,train
1105883,2024-04-13 10:00:00,train
1106483,2024-04-13 13:45:00,train
1107430,2024-04-13 14:30:00,train
10069372,2024-04-13 17:00:00,train
10069233,2024-04-13 18:00:00,train
10069234,2024-04-13 20:45:00,train
10069427,2024-04-14 11:30:00,train
1110327,2024-04-14 13:30:00,train
1111439,2024-04-14 17:30:00,train
10069428,2024-04-15 12:00:00,train
10069436,2024-04-15 13:00:00,train
1106381,2024-04-15 15:00:00,train
10069437,2024-04-15 16:00:00,train
1109060,2024-04-15 21:00:00,train
1106380,2024-04-16 12:00:00,train
1114847,2024-04-16 13:00:00,train
1077657,2024-04-16 13:30:00,train
1106379,2024-04-16 15:00:00,train
10069440,2024-04-16 16:00:00,train
1077656,2024-04-16 16:30:00,train
10069123,2024-04-16 18:30:00,train
1114845,2024-04-16 19:00:00,train
1106378,2024-04-17 12:00:00,train
10069648,2024-04-17 12:00:00,train
1077655,2024-04-17 12:30:00,train
1114843,2024-04-17 13:00:00,train
10069479,2024-04-17 13:00:00,train
10069480,2024-04-17 13:00:00,train
10069481,2024-04-17 13:00:00,train
10069482,2024-04-17 13:00:00,train
1126452,2024-04-17 14:30:00,train
10069484,2024-04-17 14:30:00,train
10069650,2024-04-17 15:00:00,train
1114844,2024-04-17 17:35:00,train
10069485,2024-04-17 18:00:00,train
10069486,2024-04-17 18:00:00,train
10069487,2024-04-17 18:00:00,train
10069488,2024-04-17 18:00:00,train
10069649,2024-04-17 18:00:00,train
10069568,2024-04-17 21:00:00,train
10069569,2024-04-17 21:00:00,train
10069651,2024-04-17 21:00:00,train
10069566,2024-04-17 22:00:00,train
10069567,2024-04-17 22:00:00,train
10069564,2024-04-17 23:00:00,train
10069565,2024-04-17 23:00:00,train
10069570,2024-04-17 23:00:00,train
1125269,2024-04-18 00:00:00,train
1125270,2024-04-18 00:00:00,train
1125271,2024-04-18 00:00:00,train
10069476,2024-04-18 00:00:00,train
10069467,2024-04-18 01:00:00,train
10069468,2024-04-18 01:00:00,train
10069469,2024-04-18 01:00:00,train
10069470,2024-04-18 01:00:00,train
10069477,2024-04-18 01:00:00,train
10069478,2024-04-18 01:00:00,train
10069471,2024-04-18 02:00:00,train
10069472,2024-04-18 02:00:00,train
1106372,2024-04-18 12:00:00,train
10069652,2024-04-18 12:00:00,train
1077652,2024-04-18 12:30:00,train
10069585,2024-04-18 12:30:00,train
10069586,2024-04-18 12:30:00,train
1106375,2024-04-18 15:00:00,train
10069654,2024-04-18 15:00:00,train
1077651,2024-04-18 15:30:00,train
10069591,2024-04-18 15:30:00,train
10069592,2024-04-18 15:30:00,train
10069587,2024-04-18 16:30:00,train
10069588,2024-04-18 16:30:00,train
1063387,2024-04-18 18:30:00,train
1077650,2024-04-18 18:30:00,train
1129083,2024-04-18 19:00:00,train
1129085,2024-04-18 19:00:00,train
1129087,2024-04-18 19:00:00,train
1129088,2024-04-18 19:00:00,train
1129089,2024-04-18 19:00:00,train
10069559,2024-04-18 19:00:00,train
10069562,2024-04-18 19:00:00,train
10069563,2024-04-18 19:00:00,train
1131800,2024-04-18 19:30:00,train
1131801,2024-04-18 19:30:00,train
1021780,2024-04-18 20:00:00,train
1132142,2024-04-18 20:15:00,train
10069627,2024-04-18 20:15:00,train
10069629,2024-04-18 20:15:00,train
10069630,2024-04-18 20:15:00,train
10069655,2024-04-18 21:00:00,train
1021781,2024-04-18 21:30:00,train
10069631,2024-04-18 21:30:00,train
10069632,2024-04-18 21:30:00,train
10069268,2024-04-18 23:00:00,train
1021778,2024-04-18 23:30:00,train
1130932,2024-04-18 23:30:00,train
1130929,2024-04-19 00:30:00,train
1130930,2024-04-19 00:30:00,train
1130931,2024-04-19 00:45:00,train
1132775,2024-04-19 03:00:00,train
10069582,2024-04-19 03:00:00,train
10069575,2024-04-19 04:30:00,train
10069576,2024-04-19 04:30:00,train
10069581,2024-04-19 05:10:00,train
1131452,2024-04-19 09:30:00,train
1131453,2024-04-19 09:30:00,train
10069656,2024-04-19 12:00:00,train
1131971,2024-04-19 12:30:00,train
1132429,2024-04-19 13:30:00,train
1134799,2024-04-19 13:30:00,train
1134800,2024-04-19 13:30:00,train
1128362,2024-04-19 15:30:00,train
1132478,2024-04-19 15:30:00,train
1132432,2024-04-19 16:30:00,train
10069590,2024-04-19 16:30:00,train
10069642,2024-04-19 16:30:00,train
10069643,2024-04-19 16:30:00,train
1132774,2024-04-19 17:00:00,train
1127762,2024-04-19 18:00:00,train
1133122,2024-04-19 19:30:00,train
1135898,2024-04-19 19:30:00,train
1134232,2024-04-19 20:30:00,train
10069644,2024-04-19 20:30:00,train
10069646,2024-04-19 20:30:00,train
1128361,2024-04-19 21:00:00,train
10069391,2024-04-19 21:00:00,train
10069392,2024-04-19 21:00:00,train
1132987,2024-04-19 22:00:00,train
1134231,2024-04-20 00:30:00,train
1136668,2024-04-20 01:15:00,train
1137054,2024-04-20 02:30:00,train
1137159,2024-04-20 04:30:00,train
10069578,2024-04-20 04:30:00,train
1137160,2024-04-20 07:00:00,train
1135543,2024-04-20 09:30:00,train
1139060,2024-04-20 13:30:00,train
10069489,2024-04-20 13:30:00,train
1132870,2024-04-20 15:00:00,train
1071996,2024-04-20 16:00:00,train
1138144,2024-04-20 16:25:00,train
10069466,2024-04-20 16:30:00,train
10069647,2024-04-20 16:30:00,train
1132355,2024-04-20 18:00:00,train
10069670,2024-04-20 19:00:00,train
10069645,2024-04-20 20:30:00,train
1140210,2024-04-20 20:35:00,train
1071994,2024-04-20 21:00:00,train
1071995,2024-04-20 21:00:00,train
1132869,2024-04-20 21:00:00,train
1140635,2024-04-20 23:45:00,train
10069658,2024-04-21 12:00:00,train
1140209,2024-04-21 14:00:00,train
10069661,2024-04-21 15:00:00,train
1139629,2024-04-21 16:30:00,train
1140301,2024-04-21 18:00:00,train
1140734,2024-04-21 21:00:00,train
1138351,2024-04-22 12:00:00,train
1144026,2024-04-22 12:00:00,train
1144173,2024-04-22 15:00:00,train
10069695,2024-04-22 15:00:00,train
1143694,2024-04-22 15:30:00,train
1144025,2024-04-22 18:00:00,train
1137216,2024-04-22 19:00:00,train
1144024,2024-04-22 21:00:00,train
10069690,2024-04-23 13:00:00,train
1123907,2024-04-23 14:30:00,train
1123908,2024-04-23 14:30:00,train
10069683,2024-04-23 15:00:00,train
10069691,2024-04-23 16:00:00,train
10069692,2024-04-23 16:00:00,train
1123906,2024-04-23 17:45:00,train
10069684,2024-04-23 18:00:00,train
1123909,2024-04-23 18:05:00,train
10069689,2024-04-23 19:00:00,train
1123910,2024-04-23 20:30:00,train
10069289,2024-04-23 20:30:00,train
10069693,2024-04-24 12:00:00,train
1137213,2024-04-24 13:00:00,train
1123903,2024-04-24 14:30:00,train
10069290,2024-04-24 14:30:00,train
1137212,2024-04-24 16:00:00,train
1138346,2024-04-24 16:00:00,train
1151268,2024-04-24 17:30:00,train
1151269,2024-04-24 17:45:00,train
1151746,2024-04-24 18:00:00,train
1152084,2024-04-24 20:30:00,train
1152085,2024-04-24 20:30:00,train
1138345,2024-04-25 12:00:00,train
10069745,2024-04-25 14:00:00,train
1155514,2024-04-25 14:30:00,train
1155515,2024-04-25 14:30:00,train
1138344,2024-04-25 15:00:00,train
1156279,2024-04-25 17:00:00,train
10069520,2024-04-25 17:30:00,train
1152081,2024-04-25 18:00:00,train
1156278,2024-04-25 20:00:00,train
1155905,2024-04-25 20:30:00,train
1156662,2024-04-25 21:15:00,train
1136379,2024-04-26 03:00:00,train
1136378,2024-04-26 04:25:00,train
1136377,2024-04-26 05:50:00,train
1136376,2024-04-26 07:15:00,train
10069761,2024-04-26 08:40:00,train
10069766,2024-04-26 10:40:00,train
1161837,2024-04-26 12:15:00,train
1159882,2024-04-26 14:30:00,train
1160198,2024-04-26 14:30:00,train
1156663,2024-04-26 17:30:00,train
1160814,2024-04-26 18:55:00,train
1160197,2024-04-26 20:30:00,train
10069527,2024-04-26 22:20:00,train
1161393,2024-04-27 06:00:00,train
1162745,2024-04-27 09:15:00,train
1165547,2024-04-27 10:45:00,train
1163204,2024-04-27 14:30:00,train
1163527,2024-04-27 14:30:00,train
1164606,2024-04-27 17:30:00,train
1156472,2024-04-27 17:45:00,train
1163998,2024-04-27 20:30:00,train
10069799,2024-04-28 06:00:00,train
1166527,2024-04-28 09:15:00,train
10069801,2024-04-28 12:30:00,train
1159883,2024-04-28 14:30:00,train
1167783,2024-04-28 17:30:00,train
1167484,2024-04-28 20:30:00,train
10069813,2024-04-29 12:00:00,train
10069805,2024-04-29 14:00:00,train
1163508,2024-04-29 15:00:00,train
1165862,2024-04-29 17:00:00,train
1165861,2024-04-29 20:20:00,train
1174437,2024-04-30 11:00:00,train
1163507,2024-04-30 12:00:00,train
10069808,2024-04-30 14:00:00,train
1123901,2024-04-30 14:30:00,train
1123902,2024-04-30 14:30:00,train
1163506,2024-04-30 15:00:00,train
10069809,2024-04-30 17:00:00,train
1123897,2024-04-30 17:30:00,train
1123898,2024-04-30 17:30:00,train
1176213,2024-04-30 20:10:00,train
1123899,2024-04-30 20:30:00,train
1123900,2024-04-30 20:30:00,train
10069849,2024-05-01 11:00:00,train
1163505,2024-05-01 12:00:00,train
10070118,2024-05-01 12:00:00,train
10069811,2024-05-01 14:00:00,train
10069854,2024-05-01 14:00:00,train
1123895,2024-05-01 14:30:00,train
1123896,2024-05-01 14:30:00,train
10070119,2024-05-01 15:00:00,train
10069848,2024-05-01 15:30:00,train
10069855,2024-05-01 17:00:00,train
1179053,2024-05-01 17:15:00,train
1179247,2024-05-01 17:30:00,train
1179248,2024-05-01 17:30:00,train
10070120,2024-05-01 18:00:00,train
1179057,2024-05-01 20:00:00,train
1180392,2024-05-01 20:30:00,train
1180393,2024-05-01 20:30:00,train
10070121,2024-05-01 21:00:00,train
1179055,2024-05-02 11:00:00,train
1184773,2024-05-02 12:00:00,train
1179062,2024-05-02 14:00:00,train
1183798,2024-05-02 14:30:00,train
1183799,2024-05-02 14:30:00,train
10069861,2024-05-02 15:00:00,train
10070122,2024-05-02 15:00:00,train
1179060,2024-05-02 17:00:00,train
1179743,2024-05-02 17:30:00,train
1179744,2024-05-02 17:30:00,train
10070123,2024-05-02 18:00:00,train
1184771,2024-05-02 18:30:00,train
10069812,2024-05-02 19:00:00,train
1184970,2024-05-02 20:45:00,train
1184407,2024-05-02 21:00:00,train
1179061,2024-05-02 21:15:00,train
1184962,2024-05-03 11:00:00,train
1188098,2024-05-03 14:00:00,train
1187811,2024-05-03 14:30:00,train
1188388,2024-05-03 14:30:00,train
1188807,2024-05-03 17:00:00,train
1185996,2024-05-03 17:30:00,train
1188812,2024-05-03 17:30:00,train
10070124,2024-05-03 18:00:00,train
1188386,2024-05-03 20:30:00,train
1191203,2024-05-03 20:30:00,train
1187208,2024-05-03 21:00:00,train
1191735,2024-05-04 13:00:00,train
1188811,2024-05-04 14:30:00,train
1191202,2024-05-04 14:30:00,train
10069864,2024-05-04 16:00:00,train
1191607,2024-05-04 17:45:00,train
1192128,2024-05-04 18:05:00,train
10069868,2024-05-04 19:00:00,train
1184972,2024-05-04 20:30:00,train
1195047,2024-05-05 14:30:00,train
1194905,2024-05-05 17:30:00,train
1188389,2024-05-05 21:20:00,train
1199751,2024-05-07 17:15:00,train
1199753,2024-05-07 17:15:00,train
1199750,2024-05-07 20:30:00,train
1199752,2024-05-07 21:00:00,train
1208435,2024-05-08 17:15:00,train
1208613,2024-05-08 17:15:00,train
1208961,2024-05-08 21:00:00,train
1209149,2024-05-08 21:00:00,train
10074267,2024-05-09 12:00:00,train
10074272,2024-05-09 15:00:00,train
1214108,2024-05-09 17:15:00,train
10074266,2024-05-09 18:00:00,train
1213483,2024-05-09 20:30:00,train
10074269,2024-05-09 21:00:00,train
10074270,2024-05-10 12:00:00,train
1213482,2024-05-10 17:15:00,train
10074273,2024-05-10 18:00:00,train
1214107,2024-05-10 20:30:00,train
10074264,2024-05-10 21:00:00,train
1221621,2024-05-11 17:15:00,train
10070275,2024-05-11 18:00:00,train
10070277,2024-05-11 21:00:00,train
1218144,2024-05-11 21:15:00,train
10070273,2024-05-12 00:00:00,train
1225352,2024-05-12 18:00:00,train
10070272,2024-05-12 18:00:00,train
10070276,2024-05-12 21:00:00,train
10070271,2024-05-13 00:00:00,train
10070270,2024-05-13 18:00:00,train
10070274,2024-05-13 21:00:00,train
1228034,2024-05-14 13:00:00,train
10069869,2024-05-14 15:35:00,train
1228036,2024-05-14 16:00:00,train
1196844,2024-05-14 19:35:00,train
1190137,2024-05-14 21:00:00,train
1190280,2024-05-14 21:00:00,train
1190282,2024-05-14 21:00:00,train
10069641,2024-05-14 21:00:00,train
10070098,2024-05-15 12:00:00,train
1196842,2024-05-15 13:00:00,train
10070017,2024-05-15 13:00:00,train
10070103,2024-05-15 15:00:00,train
1196841,2024-05-15 16:00:00,train
1228033,2024-05-15 16:00:00,train
10070064,2024-05-15 16:30:00,train
10070099,2024-05-15 18:00:00,train
1240288,2024-05-15 19:50:00,train
1228887,2024-05-15 21:00:00,train
1242635,2024-05-15 21:00:00,train
10070108,2024-05-16 12:00:00,train
1223286,2024-05-16 12:30:00,train
1237946,2024-05-16 13:00:00,train
1240289,2024-05-16 13:20:00,train
1228884,2024-05-16 15:00:00,train
1223285,2024-05-16 15:30:00,train
1239053,2024-05-16 16:00:00,train
1244215,2024-05-16 17:15:00,train
1228885,2024-05-16 18:00:00,train
1244214,2024-05-16 20:25:00,train
1248115,2024-05-16 20:45:00,train
1228883,2024-05-16 21:15:00,train
