match_id,game_id,datetime,fold,role
1310589,118561,2024-06-09 15:00:00,2,train
1310589,118563,2024-06-09 15:00:00,2,train
1310589,118569,2024-06-09 15:00:00,2,train
1310745,118562,2024-06-09 15:00:00,2,train
1310745,118568,2024-06-09 15:00:00,2,train
1310745,118570,2024-06-09 15:00:00,2,train
1310771,118567,2024-06-09 16:00:00,2,train
1310772,118566,2024-06-09 16:00:00,2,train
1310773,118564,2024-06-09 16:00:00,2,train
1310767,118573,2024-06-09 17:30:00,2,train
1310768,118571,2024-06-09 17:30:00,2,train
1310769,118574,2024-06-09 17:30:00,2,train
1311216,118572,2024-06-09 17:30:00,2,train
1311216,118576,2024-06-09 17:30:00,2,train
1310698,118578,2024-06-09 18:00:00,2,train
1310698,118581,2024-06-09 18:00:00,2,train
1310698,118582,2024-06-09 18:00:00,2,train
1310744,118575,2024-06-09 18:00:00,2,train
1310744,118579,2024-06-09 18:00:00,2,train
1310590,118577,2024-06-09 18:20:00,2,train
1310590,118580,2024-06-09 18:20:00,2,train
1310976,118585,2024-06-10 04:00:00,2,train
1310976,118586,2024-06-10 04:00:00,2,train
1310976,118587,2024-06-10 04:00:00,2,train
1311215,118588,2024-06-10 11:30:00,2,train
1312040,118590,2024-06-10 13:00:00,2,train
1312041,118591,2024-06-10 13:00:00,2,train
1312042,118592,2024-06-10 13:00:00,2,train
1312043,118589,2024-06-10 13:00:00,2,train
1312036,118593,2024-06-10 14:30:00,2,train
1312037,118597,2024-06-10 14:30:00,2,train
1312038,118594,2024-06-10 14:30:00,2,train
1312039,118596,2024-06-10 14:30:00,2,train
1312150,118595,2024-06-10 15:00:00,2,train
1312150,118599,2024-06-10 15:00:00,2,train
1312150,118602,2024-06-10 15:00:00,2,train
1312032,118601,2024-06-10 16:00:00,2,train
1312033,118600,2024-06-10 16:00:00,2,train
1312034,118598,2024-06-10 16:00:00,2,train
1311213,118603,2024-06-10 17:30:00,2,train
1311213,118605,2024-06-10 17:30:00,2,train
1311213,118607,2024-06-10 17:30:00,2,train
1313815,118608,2024-06-11 14:00:00,2,train
1313815,118609,2024-06-11 14:00:00,2,train
1313815,118610,2024-06-11 14:00:00,2,train
1313814,118612,2024-06-11 17:25:00,2,train
1313814,118613,2024-06-11 17:25:00,2,train
1313768,118611,2024-06-11 17:30:00,2,train
1313768,118614,2024-06-11 17:30:00,2,train
1313768,118617,2024-06-11 17:30:00,2,train
1315173,118618,2024-06-11 21:00:00,2,train
1315173,118619,2024-06-11 21:00:00,2,train
1292754,118620,2024-06-12 14:00:00,2,train
1292754,118621,2024-06-12 14:00:00,2,train
1315049,118622,2024-06-12 15:45:00,2,train
1315049,118624,2024-06-12 15:45:00,2,train
1292753,118623,2024-06-12 16:25:00,2,train
1292753,118625,2024-06-12 16:25:00,2,train
1292752,118626,2024-06-12 18:45:00,2,train
1292752,118629,2024-06-12 18:45:00,2,train
1292752,118632,2024-06-12 18:45:00,2,train
1315508,118627,2024-06-12 20:00:00,2,train
1315508,118631,2024-06-12 20:00:00,2,train
1315508,118633,2024-06-12 20:00:00,2,train
1315510,118628,2024-06-12 20:00:00,2,train
1315510,118630,2024-06-12 20:00:00,2,train
1315510,118634,2024-06-12 20:00:00,2,train
1292751,118635,2024-06-12 23:00:00,2,train
1292751,118636,2024-06-12 23:00:00,2,train
1292751,118637,2024-06-12 23:00:00,2,train
1315577,118638,2024-06-13 11:00:00,2,train
1315577,118639,2024-06-13 11:00:00,2,train
1315048,118641,2024-06-13 13:00:00,2,train
1315048,118643,2024-06-13 13:00:00,2,train
1315576,118642,2024-06-13 14:00:00,2,train
1315576,118646,2024-06-13 14:00:00,2,train
1317125,118640,2024-06-13 14:00:00,2,train
1317125,118644,2024-06-13 14:00:00,2,train
1315047,118648,2024-06-13 15:50:00,2,train
1315047,118651,2024-06-13 15:50:00,2,train
1315047,118655,2024-06-13 15:50:00,2,train
1317126,118647,2024-06-13 15:50:00,2,train
1317126,118650,2024-06-13 15:50:00,2,train
1317126,118654,2024-06-13 15:50:00,2,train
1315575,118652,2024-06-13 17:00:00,2,train
1315575,118656,2024-06-13 17:00:00,2,train
1315575,118657,2024-06-13 17:00:00,2,train
1314508,118659,2024-06-13 18:40:00,2,train
1314508,118661,2024-06-13 18:40:00,2,train
1314508,118664,2024-06-13 18:40:00,2,train
1317591,118658,2024-06-13 19:00:00,2,train
1317591,118660,2024-06-13 19:00:00,2,train
1317591,118663,2024-06-13 19:00:00,2,train
1317358,118662,2024-06-13 21:00:00,2,train
1317592,118665,2024-06-13 22:15:00,2,train
1317592,118666,2024-06-13 22:15:00,2,train
1315573,118667,2024-06-14 11:00:00,2,train
1308703,118668,2024-06-14 12:25:00,2,train
1316992,118669,2024-06-14 13:00:00,2,train
1314507,118670,2024-06-14 15:00:00,2,train
1314507,118674,2024-06-14 15:00:00,2,train
1308701,118671,2024-06-14 15:25:00,2,train
1315572,118672,2024-06-14 16:05:00,2,train
1318586,118673,2024-06-14 16:30:00,2,train
1318586,118676,2024-06-14 16:30:00,2,train
1318586,118680,2024-06-14 16:30:00,2,train
1315571,118675,2024-06-14 17:00:00,2,train
1315571,118679,2024-06-14 17:00:00,2,train
1319699,118677,2024-06-14 17:00:00,2,train
1318827,118678,2024-06-14 18:00:00,2,train
1318827,118681,2024-06-14 18:00:00,2,train
1318827,118683,2024-06-14 18:00:00,2,train
1319869,118682,2024-06-14 18:30:00,2,train
1296498,118684,2024-06-14 20:00:00,2,train
1318898,118685,2024-06-14 20:00:00,2,train
1318898,118688,2024-06-14 20:00:00,2,train
1318899,118686,2024-06-14 20:00:00,2,train
1318900,118687,2024-06-14 20:00:00,2,train
1318900,118690,2024-06-14 20:00:00,2,train
1318946,118689,2024-06-14 21:40:00,2,train
1318946,118692,2024-06-14 21:40:00,2,train
1296497,118691,2024-06-14 22:00:00,2,train
1296496,118694,2024-06-15 00:10:00,2,train
1320243,118693,2024-06-15 02:00:00,2,train
1319698,118695,2024-06-15 11:00:00,2,train
1319698,118696,2024-06-15 11:00:00,2,train
1320009,118697,2024-06-15 13:00:00,2,train
1320009,118698,2024-06-15 13:00:00,2,train
1320009,118701,2024-06-15 13:00:00,2,train
1320009,118704,2024-06-15 13:00:00,2,train
1320137,118700,2024-06-15 13:55:00,2,train
1320137,118702,2024-06-15 13:55:00,2,train
1320137,118705,2024-06-15 13:55:00,2,train
1318821,118699,2024-06-15 14:00:00,2,train
1318821,118703,2024-06-15 14:00:00,2,train
1320242,118706,2024-06-15 16:15:00,2,train
1320242,118707,2024-06-15 16:15:00,2,train
1318671,118708,2024-06-15 18:00:00,2,train
1318671,118711,2024-06-15 18:00:00,2,train
1318671,118714,2024-06-15 18:00:00,2,train
1320042,118710,2024-06-15 18:00:00,2,train
1320042,118716,2024-06-15 18:00:00,2,train
1320042,118720,2024-06-15 18:00:00,2,train
1320094,118709,2024-06-15 18:00:00,2,train
1320094,118712,2024-06-15 18:00:00,2,train
1320094,118717,2024-06-15 18:00:00,2,train
1320381,118713,2024-06-15 19:10:00,2,train
1320381,118715,2024-06-15 19:10:00,2,train
1320381,118721,2024-06-15 19:10:00,2,train
1320108,118718,2024-06-15 20:00:00,2,train
1320108,118722,2024-06-15 20:00:00,2,train
1320109,118719,2024-06-15 20:00:00,2,train
1320244,118723,2024-06-15 22:10:00,2,train
1320244,118724,2024-06-15 22:10:00,2,train
1321217,118725,2024-06-16 02:30:00,2,train
1321217,118726,2024-06-16 02:30:00,2,train
1321217,118727,2024-06-16 02:30:00,2,train
1321115,118728,2024-06-16 11:00:00,2,train
1321115,118729,2024-06-16 11:00:00,2,train
1321115,118730,2024-06-16 11:00:00,2,train
1321149,118732,2024-06-16 13:00:00,2,train
1321149,118734,2024-06-16 13:00:00,2,train
1321114,118733,2024-06-16 14:15:00,2,train
1321114,118735,2024-06-16 14:15:00,2,train
1321216,118736,2024-06-16 16:15:00,2,train
1321216,118739,2024-06-16 16:15:00,2,train
1321251,118738,2024-06-16 17:00:00,2,train
1321251,118741,2024-06-16 17:00:00,2,train
1321251,118742,2024-06-16 17:00:00,2,train
1321251,118746,2024-06-16 17:00:00,2,train
1321809,118737,2024-06-16 17:00:00,2,train
1321809,118740,2024-06-16 17:00:00,2,train
1321871,118743,2024-06-16 19:00:00,2,train
1321871,118748,2024-06-16 19:00:00,2,train
1321161,118744,2024-06-16 20:00:00,2,train
1321161,118749,2024-06-16 20:00:00,2,train
1321195,118745,2024-06-16 20:00:00,2,train
1321195,118747,2024-06-16 20:00:00,2,train
1321195,118750,2024-06-16 20:00:00,2,train
1321563,118751,2024-06-16 22:30:00,2,train
1321563,118752,2024-06-16 22:30:00,2,train
1321563,118753,2024-06-16 22:30:00,2,train
1321776,118754,2024-06-17 14:00:00,2,train
1321776,118755,2024-06-17 14:00:00,2,train
1321776,118756,2024-06-17 14:00:00,2,train
1333704,118757,2024-07-17 14:30:00,2,train
1333705,118759,2024-07-17 14:30:00,2,train
1333710,118758,2024-07-17 14:30:00,2,train
1333710,118760,2024-07-17 14:30:00,2,train
1333710,118761,2024-07-17 14:30:00,2,train
1333707,118762,2024-07-17 17:45:00,2,train
1333707,118764,2024-07-17 17:45:00,2,train
1333709,118763,2024-07-17 17:45:00,2,train
1333709,118765,2024-07-17 17:45:00,2,train
1333706,118766,2024-07-17 21:00:00,2,train
1333706,118768,2024-07-17 21:00:00,2,train
1333708,118767,2024-07-17 21:00:00,2,train
1333708,118769,2024-07-17 21:00:00,2,train
1380480,118770,2024-07-18 13:30:00,2,train
1380481,118771,2024-07-18 13:30:00,2,train
1380479,118772,2024-07-18 15:00:00,2,train
1384234,118773,2024-07-18 17:00:00,2,train
1384669,118774,2024-07-18 19:00:00,2,train
1380476,118775,2024-07-18 22:00:00,2,validation
1380476,118776,2024-07-18 22:00:00,2,validation
1380476,118777,2024-07-18 22:00:00,2,validation
1380475,118778,2024-07-19 14:30:00,2,validation
1380475,118779,2024-07-19 14:30:00,2,validation
1385724,118780,2024-07-19 18:55:00,2,validation
1385724,118781,2024-07-19 18:55:00,2,validation
1380477,118782,2024-07-19 22:40:00,2,validation
1380477,118783,2024-07-19 22:40:00,2,validation
1389940,118784,2024-07-20 17:45:00,2,validation
1389940,118785,2024-07-20 17:45:00,2,validation
1391226,118786,2024-07-20 21:00:00,2,validation
1391226,118787,2024-07-20 21:00:00,2,validation
1391226,118788,2024-07-20 21:00:00,2,validation
1395259,118789,2024-07-21 21:00:00,2,validation
1395259,118790,2024-07-21 21:00:00,2,validation
1395259,118791,2024-07-21 21:00:00,2,validation
1399246,118792,2024-07-22 18:00:00,2,validation
1399246,118793,2024-07-22 18:00:00,2,validation
1399246,118794,2024-07-22 18:00:00,2,validation
1349663,118795,2024-07-26 18:45:00,2,validation
1429772,118798,2024-07-27 15:00:00,2,validation
1429772,118800,2024-07-27 15:00:00,2,validation
1429773,118802,2024-07-27 17:50:00,2,validation
1429773,118804,2024-07-27 17:50:00,2,validation
1428500,118803,2024-07-27 18:10:00,2,validation
1428500,118805,2024-07-27 18:10:00,2,validation
1428500,118806,2024-07-27 18:10:00,2,validation
1433680,118810,2024-07-28 10:45:00,2,validation
1433680,118811,2024-07-28 10:45:00,2,validation
1434356,118812,2024-07-28 13:50:00,2,validation
1434356,118814,2024-07-28 13:50:00,2,validation
1434356,118816,2024-07-28 13:50:00,2,validation
1435176,118813,2024-07-28 15:30:00,2,validation
1435176,118815,2024-07-28 15:30:00,2,validation
1435175,118817,2024-07-28 18:00:00,2,validation
1435175,118819,2024-07-28 18:00:00,2,validation
1440342,118818,2024-07-28 19:00:00,2,validation
1440342,118820,2024-07-28 19:00:00,2,validation
1370922,118821,2024-07-29 13:00:00,2,validation
1370922,118822,2024-07-29 13:00:00,2,validation
1370921,118824,2024-07-29 14:50:00,2,validation
1370921,118826,2024-07-29 14:50:00,2,validation
1440194,118823,2024-07-29 15:00:00,2,validation
1440194,118825,2024-07-29 15:00:00,2,validation
1370920,118827,2024-07-29 17:30:00,2,validation
1370920,118828,2024-07-29 17:30:00,2,validation
1370920,118829,2024-07-29 17:30:00,2,validation
1443453,118830,2024-07-29 20:00:00,2,validation
1443453,118832,2024-07-29 20:00:00,2,validation
1370919,118831,2024-07-29 21:20:00,2,validation
1443819,118834,2024-07-29 22:30:00,2,validation
1443819,118836,2024-07-29 22:30:00,2,validation
1443819,118837,2024-07-29 22:30:00,2,validation
1442538,118833,2024-07-29 23:00:00,2,validation
1442538,118835,2024-07-29 23:00:00,2,validation
1443452,118838,2024-07-30 02:00:00,2,validation
1443452,118840,2024-07-30 02:00:00,2,validation
1450654,118839,2024-07-30 02:30:00,2,validation
1450654,118841,2024-07-30 02:30:00,2,validation
1441988,118843,2024-07-30 12:00:00,2,validation
1441988,118844,2024-07-30 12:00:00,2,validation
1441988,118846,2024-07-30 12:00:00,2,validation
1447814,118842,2024-07-30 13:00:00,2,validation
1447814,118845,2024-07-30 13:00:00,2,validation
1447813,118847,2024-07-30 15:05:00,2,validation
1447813,118849,2024-07-30 15:05:00,2,validation
1447813,118850,2024-07-30 15:05:00,2,validation
1438112,118851,2024-07-30 17:15:00,2,validation
1438112,118853,2024-07-30 17:15:00,2,validation
1449801,118852,2024-07-30 18:20:00,2,validation
1449801,118854,2024-07-30 18:20:00,2,validation
1438111,118855,2024-07-30 20:00:00,2,validation
1438111,118857,2024-07-30 20:00:00,2,validation
1449800,118856,2024-07-30 20:30:00,2,validation
1449800,118858,2024-07-30 20:30:00,2,validation
1438114,118859,2024-07-30 23:00:00,2,validation
1438114,118860,2024-07-30 23:00:00,2,validation
1370918,118861,2024-07-31 13:00:00,2,validation
1370918,118862,2024-07-31 13:00:00,2,validation
1370918,118863,2024-07-31 13:00:00,2,validation
1370917,118864,2024-07-31 16:25:00,2,validation
1370917,118865,2024-07-31 16:25:00,2,validation
1370916,118867,2024-07-31 18:45:00,2,validation
1370916,118868,2024-07-31 18:45:00,2,validation
1456351,118869,2024-07-31 20:00:00,2,validation
1456351,118871,2024-07-31 20:00:00,2,validation
1370915,118870,2024-07-31 20:30:00,2,validation
1370915,118873,2024-07-31 20:30:00,2,validation
1435170,118872,2024-07-31 21:25:00,2,validation
1435170,118874,2024-07-31 21:25:00,2,validation
1457855,118875,2024-07-31 23:20:00,2,validation
1457855,118876,2024-07-31 23:20:00,2,validation
1456350,118877,2024-08-01 02:00:00,2,validation
1456350,118878,2024-08-01 02:00:00,2,validation
1461761,118879,2024-08-01 13:00:00,2,validation
1461761,118880,2024-08-01 13:00:00,2,validation
1461761,118882,2024-08-01 13:00:00,2,validation
1455873,118881,2024-08-01 15:00:00,2,validation
1455873,118883,2024-08-01 15:00:00,2,validation
1461760,118884,2024-08-01 16:00:00,2,validation
1461760,118885,2024-08-01 16:00:00,2,validation
1461760,118887,2024-08-01 16:00:00,2,validation
1460427,118886,2024-08-01 18:00:00,2,validation
1460427,118888,2024-08-01 18:00:00,2,validation
1462699,118889,2024-08-01 19:15:00,2,validation
1462699,118890,2024-08-01 19:15:00,2,validation
1462699,118891,2024-08-01 19:15:00,2,validation
1463089,118892,2024-08-01 21:00:00,2,validation
1462698,118893,2024-08-01 22:40:00,2,validation
1462698,118894,2024-08-01 22:40:00,2,validation
1462698,118896,2024-08-01 22:40:00,2,validation
1451234,118895,2024-08-01 23:00:00,2,validation
1466429,118899,2024-08-02 11:30:00,2,validation
1466429,118901,2024-08-02 11:30:00,2,validation
1466429,118905,2024-08-02 11:30:00,2,validation
1460426,118902,2024-08-02 12:00:00,2,validation
1460426,118903,2024-08-02 12:00:00,2,validation
1455438,118900,2024-08-02 13:00:00,2,validation
1455438,118904,2024-08-02 13:00:00,2,validation
1456732,118907,2024-08-02 15:00:00,2,validation
1456732,118909,2024-08-02 15:00:00,2,validation
1456732,118913,2024-08-02 15:00:00,2,validation
1469894,118906,2024-08-02 15:00:00,2,validation
1469894,118910,2024-08-02 15:00:00,2,validation
1470048,118908,2024-08-02 15:30:00,2,validation
1470048,118911,2024-08-02 15:30:00,2,validation
1470048,118914,2024-08-02 15:30:00,2,validation
1469201,118912,2024-08-02 17:00:00,2,validation
1469201,118915,2024-08-02 17:00:00,2,validation
1463088,118917,2024-08-02 18:00:00,2,validation
1463088,118918,2024-08-02 18:00:00,2,validation
1466696,118916,2024-08-02 18:05:00,2,validation
1466696,118919,2024-08-02 18:05:00,2,validation
1469203,118921,2024-08-02 20:00:00,2,validation
1467883,118920,2024-08-02 20:40:00,2,validation
1467883,118922,2024-08-02 20:40:00,2,validation
1469202,118923,2024-08-02 23:00:00,2,validation
1469204,118924,2024-08-03 02:00:00,2,validation
1469204,118925,2024-08-03 02:00:00,2,validation
1471480,118928,2024-08-03 12:00:00,2,validation
1471480,118929,2024-08-03 12:00:00,2,validation
1471480,118930,2024-08-03 12:00:00,2,validation
1470113,118926,2024-08-03 13:00:00,2,validation
1470113,118927,2024-08-03 13:00:00,2,validation
1470113,118931,2024-08-03 13:00:00,2,validation
1470605,118932,2024-08-03 16:45:00,2,validation
1470605,118933,2024-08-03 16:45:00,2,validation
1470605,118935,2024-08-03 16:45:00,2,validation
1472102,118934,2024-08-03 17:00:00,2,validation
1471631,118936,2024-08-03 19:30:00,2,validation
1471631,118939,2024-08-03 19:30:00,2,validation
1472262,118938,2024-08-03 19:30:00,2,validation
1472262,118941,2024-08-03 19:30:00,2,validation
1471071,118937,2024-08-03 19:55:00,2,validation
1471071,118940,2024-08-03 19:55:00,2,validation
1471222,118943,2024-08-03 22:00:00,2,validation
1471222,118945,2024-08-03 22:00:00,2,validation
1471222,118946,2024-08-03 22:00:00,2,validation
1472261,118942,2024-08-03 22:15:00,2,validation
1472261,118944,2024-08-03 22:15:00,2,validation
1474921,118947,2024-08-04 02:00:00,2,validation
1474921,118948,2024-08-04 02:00:00,2,validation
1475794,118949,2024-08-04 15:30:00,2,validation
1475794,118950,2024-08-04 15:30:00,2,validation
1475411,118951,2024-08-04 17:00:00,2,validation
1475795,118952,2024-08-04 17:30:00,2,validation
1475795,118953,2024-08-04 17:30:00,2,validation
1475585,118954,2024-08-05 21:30:00,2,validation
1475585,118955,2024-08-05 21:30:00,2,validation
1480957,118956,2024-08-06 12:00:00,2,validation
1480957,118958,2024-08-06 12:00:00,2,validation
1473026,118957,2024-08-06 13:00:00,2,validation
1484245,118959,2024-08-06 13:30:00,2,validation
1484245,118960,2024-08-06 13:30:00,2,validation
1473025,118961,2024-08-06 14:00:00,2,validation
1484718,118962,2024-08-06 16:30:00,2,validation
1484718,118964,2024-08-06 16:30:00,2,validation
1488209,118963,2024-08-06 16:30:00,2,validation
1488625,118966,2024-08-06 17:20:00,2,validation
1480955,118965,2024-08-06 18:00:00,2,validation
1480955,118967,2024-08-06 18:00:00,2,validation
1488863,118968,2024-08-06 19:30:00,2,validation
1488863,118969,2024-08-06 19:30:00,2,validation
1480954,118970,2024-08-06 21:25:00,2,validation
1480954,118971,2024-08-06 21:25:00,2,validation
1480954,118972,2024-08-06 21:25:00,2,validation
1423504,118974,2024-08-07 11:30:00,2,validation
1423504,118975,2024-08-07 11:30:00,2,validation
1423504,118977,2024-08-07 11:30:00,2,validation
1423506,118973,2024-08-07 11:30:00,2,validation
1423506,118976,2024-08-07 11:30:00,2,validation
1423506,118978,2024-08-07 11:30:00,2,validation
1484343,118979,2024-08-07 14:45:00,2,validation
1484343,118981,2024-08-07 14:45:00,2,validation
1491116,118983,2024-08-07 15:00:00,2,validation
1491116,118986,2024-08-07 15:00:00,2,validation
1491116,118988,2024-08-07 15:00:00,2,validation
1423509,118980,2024-08-07 15:15:00,2,validation
1423509,118982,2024-08-07 15:15:00,2,validation
1423509,118987,2024-08-07 15:15:00,2,validation
1489775,118985,2024-08-07 16:00:00,2,validation
1489775,118990,2024-08-07 16:00:00,2,validation
1423511,118984,2024-08-07 16:45:00,2,validation
1423511,118989,2024-08-07 16:45:00,2,validation
1423510,118991,2024-08-07 18:30:00,2,validation
1423510,118993,2024-08-07 18:30:00,2,validation
1423510,118998,2024-08-07 18:30:00,2,validation
1491115,118992,2024-08-07 19:00:00,2,validation
1491115,118996,2024-08-07 19:00:00,2,validation
1423507,118995,2024-08-07 19:45:00,2,validation
1423507,118997,2024-08-07 19:45:00,2,validation
1423507,118999,2024-08-07 19:45:00,2,validation
1493500,118994,2024-08-07 20:00:00,2,validation
1491114,119000,2024-08-07 21:00:00,2,validation
1423505,119001,2024-08-07 21:25:00,2,validation
1423505,119002,2024-08-07 21:25:00,2,validation
1491113,119003,2024-08-08 12:00:00,2,validation
1491113,119004,2024-08-08 12:00:00,2,validation
1492775,119005,2024-08-08 14:30:00,2,validation
1492775,119006,2024-08-08 14:30:00,2,validation
1492775,119008,2024-08-08 14:30:00,2,validation
1491112,119007,2024-08-08 15:00:00,2,validation
1491112,119009,2024-08-08 15:00:00,2,validation
1494308,119010,2024-08-08 16:45:00,2,validation
1494308,119012,2024-08-08 16:45:00,2,validation
1494308,119014,2024-08-08 16:45:00,2,validation
1494464,119011,2024-08-08 17:45:00,2,validation
1494464,119013,2024-08-08 17:45:00,2,validation
1494464,119015,2024-08-08 17:45:00,2,validation
1491111,119017,2024-08-08 18:00:00,2,validation
1494002,119016,2024-08-08 20:15:00,2,validation
1494002,119020,2024-08-08 20:15:00,2,validation
1494001,119018,2024-08-08 20:45:00,2,validation
1494001,119021,2024-08-08 20:45:00,2,validation
1491110,119019,2024-08-08 21:00:00,2,validation
1491110,119022,2024-08-08 21:00:00,2,validation
1491110,119023,2024-08-08 21:00:00,2,validation
1494307,119024,2024-08-09 14:30:00,2,validation
1494307,119027,2024-08-09 14:30:00,2,validation
1494307,119028,2024-08-09 14:30:00,2,validation
1494465,119025,2024-08-09 14:30:00,2,validation
1494465,119026,2024-08-09 14:30:00,2,validation
1497119,119029,2024-08-09 18:00:00,2,validation
1497119,119030,2024-08-09 18:00:00,2,validation
1497119,119031,2024-08-09 18:00:00,2,validation
1497117,119032,2024-08-09 20:30:00,2,validation
1497117,119033,2024-08-09 20:30:00,2,validation
1497117,119036,2024-08-09 20:30:00,2,validation
1499245,119034,2024-08-09 21:30:00,2,validation
1499245,119035,2024-08-09 21:30:00,2,validation
1499245,119037,2024-08-09 21:30:00,2,validation
1499565,119038,2024-08-10 14:30:00,2,validation
1499565,119040,2024-08-10 14:30:00,2,validation
1499566,119039,2024-08-10 14:30:00,2,validation
1499566,119042,2024-08-10 14:30:00,2,validation
1499567,119041,2024-08-10 16:55:00,2,validation
1499567,119044,2024-08-10 16:55:00,2,validation
1499568,119043,2024-08-10 18:00:00,2,validation
1499568,119045,2024-08-10 18:00:00,2,validation
1499978,119046,2024-08-10 19:45:00,2,validation
1499978,119047,2024-08-10 19:45:00,2,validation
1499981,119049,2024-08-10 20:25:00,2,validation
1497725,119048,2024-08-10 21:00:00,2,validation
1497725,119050,2024-08-10 21:00:00,2,validation
1499976,119052,2024-08-11 14:30:00,2,validation
1499976,119053,2024-08-11 14:30:00,2,validation
1499977,119051,2024-08-11 14:30:00,2,validation
1499977,119054,2024-08-11 14:30:00,2,validation
1499977,119056,2024-08-11 14:30:00,2,validation
1502735,119055,2024-08-11 16:15:00,2,validation
1502735,119059,2024-08-11 16:15:00,2,validation
1502735,119061,2024-08-11 16:15:00,2,validation
1502360,119057,2024-08-11 16:45:00,2,validation
1502360,119060,2024-08-11 16:45:00,2,validation
1502360,119063,2024-08-11 16:45:00,2,validation
1502361,119058,2024-08-11 17:40:00,2,validation
1502361,119062,2024-08-11 17:40:00,2,validation
1502734,119064,2024-08-11 19:15:00,2,validation
1502358,119065,2024-08-11 19:50:00,2,validation
1502358,119067,2024-08-11 19:50:00,2,validation
1502359,119066,2024-08-11 20:20:00,2,validation
1502359,119068,2024-08-11 20:20:00,2,validation
1502359,119069,2024-08-11 20:20:00,2,validation
1502733,119070,2024-08-12 13:00:00,2,validation
1502733,119071,2024-08-12 13:00:00,2,validation
1502733,119074,2024-08-12 13:00:00,2,validation
1504748,119073,2024-08-12 14:30:00,2,validation
1504748,119076,2024-08-12 14:30:00,2,validation
1505049,119072,2024-08-12 14:30:00,2,validation
1505049,119075,2024-08-12 14:30:00,2,validation
1505049,119078,2024-08-12 14:30:00,2,validation
1502732,119077,2024-08-12 16:00:00,2,validation
1502732,119080,2024-08-12 16:00:00,2,validation
1504749,119079,2024-08-12 17:00:00,2,validation
1504749,119082,2024-08-12 17:00:00,2,validation
1504749,119084,2024-08-12 17:00:00,2,validation
1505050,119081,2024-08-12 18:00:00,2,validation
1505050,119083,2024-08-12 18:00:00,2,validation
1506048,119086,2024-08-12 20:20:00,2,validation
1506048,119088,2024-08-12 20:20:00,2,validation
1506048,119090,2024-08-12 20:20:00,2,validation
1505719,119085,2024-08-12 20:30:00,2,validation
1505719,119087,2024-08-12 20:30:00,2,validation
1505719,119089,2024-08-12 20:30:00,2,validation
1510806,119093,2024-08-13 13:00:00,2,validation
1510806,119094,2024-08-13 13:00:00,2,validation
1510806,119095,2024-08-13 13:00:00,2,validation
1509920,119092,2024-08-13 14:30:00,2,validation
1509920,119096,2024-08-13 14:30:00,2,validation
1510095,119091,2024-08-13 14:30:00,2,validation
1510095,119097,2024-08-13 14:30:00,2,validation
1510805,119099,2024-08-13 16:30:00,2,validation
1510805,119101,2024-08-13 16:30:00,2,validation
1510805,119104,2024-08-13 16:30:00,2,validation
1510630,119098,2024-08-13 16:45:00,2,validation
1510630,119103,2024-08-13 16:45:00,2,validation
1505384,119100,2024-08-13 17:00:00,2,validation
1505384,119102,2024-08-13 17:00:00,2,validation
1505384,119106,2024-08-13 17:00:00,2,validation
1510676,119105,2024-08-13 18:30:00,2,validation
1510676,119107,2024-08-13 18:30:00,2,validation
1510097,119108,2024-08-13 19:45:00,2,validation
1510097,119110,2024-08-13 19:45:00,2,validation
1513541,119109,2024-08-13 19:45:00,2,validation
1513541,119111,2024-08-13 19:45:00,2,validation
1513541,119112,2024-08-13 19:45:00,2,validation
1510675,119113,2024-08-13 21:45:00,2,validation
1510675,119114,2024-08-13 21:45:00,2,validation
1510674,119115,2024-08-14 12:30:00,2,validation
1510674,119116,2024-08-14 12:30:00,2,validation
1510674,119117,2024-08-14 12:30:00,2,validation
1500931,119118,2024-08-14 15:00:00,2,validation
1500931,119119,2024-08-14 15:00:00,2,validation
1500931,119121,2024-08-14 15:00:00,2,validation
1510673,119120,2024-08-14 16:00:00,2,validation
1510673,119122,2024-08-14 16:00:00,2,validation
1510673,119123,2024-08-14 16:00:00,2,validation
1510672,119124,2024-08-14 18:30:00,2,validation
1510672,119125,2024-08-14 18:30:00,2,validation
1510671,119126,2024-08-14 21:30:00,2,validation
1510671,119127,2024-08-14 21:30:00,2,validation
1516056,119131,2024-08-15 15:00:00,2,validation
1516056,119133,2024-08-15 15:00:00,2,validation
1516056,119134,2024-08-15 15:00:00,2,validation
1516054,119137,2024-08-15 21:00:00,2,validation
1516054,119138,2024-08-15 21:00:00,2,validation
1517274,119139,2024-08-15 21:30:00,2,validation
1516053,119140,2024-08-16 12:00:00,2,validation
1516053,119141,2024-08-16 12:00:00,2,validation
1516053,119142,2024-08-16 12:00:00,2,validation
1516052,119144,2024-08-16 15:30:00,2,validation
1516052,119147,2024-08-16 15:30:00,2,validation
1517272,119143,2024-08-16 15:30:00,2,validation
1517272,119146,2024-08-16 15:30:00,2,validation
1517272,119149,2024-08-16 15:30:00,2,validation
1514410,119145,2024-08-16 16:45:00,2,validation
1514410,119148,2024-08-16 16:45:00,2,validation
1514410,119150,2024-08-16 16:45:00,2,validation
1517271,119151,2024-08-16 19:00:00,2,validation
1517271,119153,2024-08-16 19:00:00,2,validation
1514409,119152,2024-08-16 20:25:00,2,validation
1514409,119158,2024-08-16 20:25:00,2,validation
1516050,119154,2024-08-16 21:20:00,2,validation
